"동별","연령별","시점","계","한국인","등록외국인",
"서초1동","65~69세","2025 년","1117","1113","4",
"서초1동","70~74세","2024 년","862","861","1",
"서초1동","70~74세","2025 년","933","931","2",
"서초1동","75~79세","2024 년","679","679","-",
"서초1동","75~79세","2025 년","701","701","-",
"서초1동","80~84세","2024 년","403","400","3",
"서초1동","80~84세","2025 년","444","441","3",
"서초1동","85~89세","2024 년","214","214","-",
"서초1동","85~89세","2025 년","234","234","-",
"서초1동","90~94세","2024 년","84","84","-",
"서초1동","90~94세","2025 년","101","101","-",
"서초1동","95~99세","2024 년","26","26","-",
"서초1동","95~99세","2025 년","22","22","-",
"서초1동","100세 이상","2024 년","3","3","-",
"서초1동","100세 이상","2025 년","4","4","-",
"서초2동","합계","2024 년","25129","24702","427",
"서초2동","합계","2025 년","25123","24696","427",
"서초2동","0~4세","2024 년","815","805","10",
"서초2동","0~4세","2025 년","805","796","9",
"서초2동","5~9세","2024 년","1140","1136","4",
"서초2동","5~9세","2025 년","1018","1011","7",
"서초2동","10~14세","2024 년","1249","1242","7",
"서초2동","10~14세","2025 년","1293","1285","8",
"서초2동","15~19세","2024 년","1097","1088","9",
"서초2동","15~19세","2025 년","1154","1148","6",
"서초2동","20~24세","2024 년","1189","1156","33",
"서초2동","20~24세","2025 년","1121","1094","27",
"서초2동","25~29세","2024 년","2177","2085","92",
"서초2동","25~29세","2025 년","2148","2071","77",
"서초2동","30~34세","2024 년","2689","2609","80",
"서초2동","30~34세","2025 년","2592","2507","85",
"서초2동","35~39세","2024 년","2288","2227","61",
"서초2동","35~39세","2025 년","2295","2227","68",
"서초2동","40~44세","2024 년","2439","2390","49",
"서초2동","40~44세","2025 년","2347","2296","51",
"서초2동","45~49세","2024 년","2222","2192","30",
"서초2동","45~49세","2025 년","2307","2279","28",
"서초2동","50~54세","2024 년","1998","1974","24",
"서초2동","50~54세","2025 년","2030","2006","24",
"서초2동","55~59세","2024 년","1342","1324","18",
"서초2동","55~59세","2025 년","1470","1452","18",
"서초2동","60~64세","2024 년","1194","1189","5",
"서초2동","60~64세","2025 년","1150","1139","11",
"서초2동","65~69세","2024 년","1080","1078","2",
"서초2동","65~69세","2025 년","1076","1073","3",
"서초2동","70~74세","2024 년","845","843","2",
"서초2동","70~74세","2025 년","888","885","3",
"서초2동","75~79세","2024 년","673","673","-",
"서초2동","75~79세","2025 년","665","664","1",
"서초2동","80~84세","2024 년","426","425","1",
"서초2동","80~84세","2025 년","468","468","-",
"서초2동","85~89세","2024 년","166","166","-",
"서초2동","85~89세","2025 년","189","188","1",
"서초2동","90~94세","2024 년","73","73","-",
"서초2동","90~94세","2025 년","79","79","-",
"서초2동","95~99세","2024 년","23","23","-",
"서초2동","95~99세","2025 년","24","24","-",
"서초2동","100세 이상","2024 년","4","4","-",
"서초2동","100세 이상","2025 년","4","4","-",
"서초3동","합계","2024 년","32370","31961","409",
"서초3동","합계","2025 년","32454","32031","423",
"서초3동","0~4세","2024 년","619","617","2",
"서초3동","0~4세","2025 년","649","644","5",
"서초3동","5~9세","2024 년","791","783","8",
"서초3동","5~9세","2025 년","757","750","7",
"서초3동","10~14세","2024 년","1102","1095","7",
"서초3동","10~14세","2025 년","1096","1087","9",
"서초3동","15~19세","2024 년","1570","1559","11",
"서초3동","15~19세","2025 년","1549","1533","16",
"서초3동","20~24세","2024 년","2183","2151","32",
"서초3동","20~24세","2025 년","2060","2032","28",
"서초3동","25~29세","2024 년","3096","3017","79",
"서초3동","25~29세","2025 년","3040","2959","81",
"서초3동","30~34세","2024 년","3118","3065","53",
"서초3동","30~34세","2025 년","3227","3173","54",
"서초3동","35~39세","2024 년","2371","2310","61",
"서초3동","35~39세","2025 년","2409","2345","64",
"서초3동","40~44세","2024 년","2288","2244","44",
"서초3동","40~44세","2025 년","2307","2263","44",
"서초3동","45~49세","2024 년","2450","2415","35",
"서초3동","45~49세","2025 년","2446","2407","39",
"서초3동","50~54세","2024 년","2928","2905","23",
"서초3동","50~54세","2025 년","2787","2759","28",
"서초3동","55~59세","2024 년","2332","2314","18",
"서초3동","55~59세","2025 년","2428","2410","18",
"서초3동","60~64세","2024 년","2047","2030","17",
"서초3동","60~64세","2025 년","2006","1993","13",
"서초3동","65~69세","2024 년","1807","1798","9",
"서초3동","65~69세","2025 년","1838","1829","9",
"서초3동","70~74세","2024 년","1309","1305","4",
"서초3동","70~74세","2025 년","1374","1370","4",
"서초3동","75~79세","2024 년","1117","1113","4",
"서초3동","75~79세","2025 년","1155","1153","2",
"서초3동","80~84세","2024 년","716","715","1",
"서초3동","80~84세","2025 년","748","747","1",
"서초3동","85~89세","2024 년","349","349","-",
"서초3동","85~89세","2025 년","388","388","-",
"서초3동","90~94세","2024 년","134","134","-",
"서초3동","90~94세","2025 년","146","146","-",
"서초3동","95~99세","2024 년","34","33","1",
"서초3동","95~99세","2025 년","34","33","1",
"서초3동","100세 이상","2024 년","9","9","-",
"서초3동","100세 이상","2025 년","10","10","-",
"서초4동","합계","2024 년","30533","30253","280",
"서초4동","합계","2025 년","30249","29968","281",
"서초4동","0~4세","2024 년","701","693","8",
"서초4동","0~4세","2025 년","701","695","6",
"서초4동","5~9세","2024 년","1639","1623","16",
"서초4동","5~9세","2025 년","1517","1501","16",
"서초4동","10~14세","2024 년","2236","2229","7",
"서초4동","10~14세","2025 년","2195","2183","12",
"서초4동","15~19세","2024 년","1901","1896","5",
"서초4동","15~19세","2025 년","1984","1976","8",
"서초4동","20~24세","2024 년","1795","1779","16",
"서초4동","20~24세","2025 년","1638","1623","15",
"서초4동","25~29세","2024 년","1651","1622","29",
"서초4동","25~29세","2025 년","1678","1656","22",
"서초4동","30~34세","2024 년","1528","1479","49",
"서초4동","30~34세","2025 년","1434","1393","41",
"서초4동","35~39세","2024 년","1659","1608","51",
"서초4동","35~39세","2025 년","1626","1582","44",
"서초4동","40~44세","2024 년","2808","2770","38",
"서초4동","40~44세","2025 년","2698","2648","50",
"서초4동","45~49세","2024 년","2957","2940","17",
"서초4동","45~49세","2025 년","2983","2961","22",
"서초4동","50~54세","2024 년","3024","3006","18",
"서초4동","50~54세","2025 년","2877","2860","17",
"서초4동","55~59세","2024 년","2302","2289","13",
"서초4동","55~59세","2025 년","2442","2427","15",
"서초4동","60~64세","2024 년","1691","1680","11",
"서초4동","60~64세","2025 년","1673","1662","11",
"서초4동","65~69세","2024 년","1518","1517","1",
"서초4동","65~69세","2025 년","1502","1501","1",
"서초4동","70~74세","2024 년","1134","1133","1",
"서초4동","70~74세","2025 년","1223","1222","1",
"서초4동","75~79세","2024 년","924","924","-",
"서초4동","75~79세","2025 년","952","952","-",
"서초4동","80~84세","2024 년","618","618","-",
"서초4동","80~84세","2025 년","651","651","-",
"서초4동","85~89세","2024 년","320","320","-",
"서초4동","85~89세","2025 년","335","335","-",
"서초4동","90~94세","2024 년","102","102","-",
"서초4동","90~94세","2025 년","112","112","-",
"서초4동","95~99세","2024 년","24","24","-",
"서초4동","95~99세","2025 년","26","26","-",
"서초4동","100세 이상","2024 년","1","1","-",
"서초4동","100세 이상","2025 년","2","2","-",
"잠원동","합계","2024 년","26958","26740","218",
"잠원동","합계","2025 년","35051","34773","278",
"잠원동","0~4세","2024 년","639","637","2",
"잠원동","0~4세","2025 년","1093","1088","5",
"잠원동","5~9세","2024 년","1087","1084","3",
"잠원동","5~9세","2025 년","1497","1493","4",
"잠원동","10~14세","2024 년","1710","1700","10",
"잠원동","10~14세","2025 년","2132","2122","10",
"잠원동","15~19세","2024 년","1616","1611","5",
"잠원동","15~19세","2025 년","2070","2061","9",
"잠원동","20~24세","2024 년","1546","1524","22",
"잠원동","20~24세","2025 년","1813","1779","34",
"잠원동","25~29세","2024 년","1734","1691","43",
"잠원동","25~29세","2025 년","2121","2089","32",
"잠원동","30~34세","2024 년","1709","1681","28",
"잠원동","30~34세","2025 년","2184","2140","44",
"잠원동","35~39세","2024 년","1736","1708","28",
"잠원동","35~39세","2025 년","2385","2346","39",
"잠원동","40~44세","2024 년","2295","2271","24",
"잠원동","40~44세","2025 년","3038","3010","28",
"잠원동","45~49세","2024 년","2491","2473","18",
"잠원동","45~49세","2025 년","3248","3227","21",
"잠원동","50~54세","2024 년","2748","2731","17",
"잠원동","50~54세","2025 년","3388","3361","27",
"잠원동","55~59세","2024 년","2208","2198","10",
"잠원동","55~59세","2025 년","2881","2868","13",
"잠원동","60~64세","2024 년","1642","1641","1",
"잠원동","60~64세","2025 년","2069","2066","3",
"잠원동","65~69세","2024 년","1404","1400","4",
"잠원동","65~69세","2025 년","1844","1839","5",
"잠원동","70~74세","2024 년","925","923","2",
"잠원동","70~74세","2025 년","1326","1323","3",
"잠원동","75~79세","2024 년","674","674","-",
"잠원동","75~79세","2025 년","912","912","-",
"잠원동","80~84세","2024 년","417","417","-",
"잠원동","80~84세","2025 년","553","553","-",
"잠원동","85~89세","2024 년","246","246","-",
"잠원동","85~89세","2025 년","317","317","-",
"잠원동","90~94세","2024 년","105","105","-",
"잠원동","90~94세","2025 년","150","150","-",
"잠원동","95~99세","2024 년","18","18","-",
"잠원동","95~99세","2025 년","23","23","-",
"잠원동","100세 이상","2024 년","8","7","1",
"잠원동","100세 이상","2025 년","7","6","1",
"반포본동","합계","2024 년","235","226","9",
"반포본동","합계","2025 년","223","216","7",
"반포본동","0~4세","2024 년","4","4","-",
"반포본동","0~4세","2025 년","3","3","-",
"반포본동","5~9세","2024 년","15","14","1",
"반포본동","5~9세","2025 년","11","10","1",
"반포본동","10~14세","2024 년","14","14","-",
"반포본동","10~14세","2025 년","13","13","-",
"반포본동","15~19세","2024 년","12","11","1",
"반포본동","15~19세","2025 년","17","16","1",
"반포본동","20~24세","2024 년","10","10","-",
"반포본동","20~24세","2025 년","7","7","-",
"반포본동","25~29세","2024 년","19","19","-",
"반포본동","25~29세","2025 년","15","15","-",
"반포본동","30~34세","2024 년","8","8","-",
"반포본동","30~34세","2025 년","10","10","-",
"반포본동","35~39세","2024 년","10","8","2",
"반포본동","35~39세","2025 년","12","10","2",
"반포본동","40~44세","2024 년","16","15","1",
"반포본동","40~44세","2025 년","10","9","1",
"반포본동","45~49세","2024 년","30","29","1",
"반포본동","45~49세","2025 년","24","24","-",
"반포본동","50~54세","2024 년","27","26","1",
"반포본동","50~54세","2025 년","24","23","1",
"반포본동","55~59세","2024 년","19","18","1",
"반포본동","55~59세","2025 년","21","21","-",
"반포본동","60~64세","2024 년","16","15","1",
"반포본동","60~64세","2025 년","17","16","1",
"반포본동","65~69세","2024 년","12","12","-",
"반포본동","65~69세","2025 년","14","14","-",
"반포본동","70~74세","2024 년","9","9","-",
"반포본동","70~74세","2025 년","11","11","-",
"반포본동","75~79세","2024 년","9","9","-",
"반포본동","75~79세","2025 년","10","10","-",
"반포본동","80~84세","2024 년","2","2","-",
"반포본동","80~84세","2025 년","2","2","-",
"반포본동","85~89세","2024 년","3","3","-",
"반포본동","85~89세","2025 년","2","2","-",
"반포본동","90~94세","2024 년","-","-","-",
"반포본동","90~94세","2025 년","-","-","-",
"반포본동","95~99세","2024 년","-","-","-",
"반포본동","95~99세","2025 년","-","-","-",
"반포본동","100세 이상","2024 년","-","-","-",
"반포본동","100세 이상","2025 년","-","-","-",
"반포1동","합계","2024 년","34144","33690","454",
"반포1동","합계","2025 년","33770","33256","514",
"반포1동","0~4세","2024 년","828","821","7",
"반포1동","0~4세","2025 년","778","771","7",
"반포1동","5~9세","2024 년","1947","1937","10",
"반포1동","5~9세","2025 년","1855","1842","13",
"반포1동","10~14세","2024 년","2309","2306","3",
"반포1동","10~14세","2025 년","2372","2369","3",
"반포1동","15~19세","2024 년","1889","1878","11",
"반포1동","15~19세","2025 년","1910","1888","22",
"반포1동","20~24세","2024 년","1664","1600","64",
"반포1동","20~24세","2025 년","1592","1513","79",
"반포1동","25~29세","2024 년","2335","2230","105",
"반포1동","25~29세","2025 년","2257","2132","125",
"반포1동","30~34세","2024 년","2399","2317","82",
"반포1동","30~34세","2025 년","2308","2222","86",
