접근수단,시군구_격자,행정동_격자,중분류,평균_H3SFCA,중앙값_H3SFCA,격자수,평균_접근가능가맹점수
대중교통,중랑구,상봉1동,미술,0.0011408141999874736,0.0011341043075115535,69,176.31884057971016
대중교통,중랑구,상봉1동,스포츠관람,1.716182387511293e-05,1.716182387511293e-05,4,1.0
대중교통,중랑구,상봉2동,공연,0.00029197431304350325,0.0002885785835315167,72,46.833333333333336
대중교통,중랑구,상봉2동,관광지,7.418626450975085e-05,7.402223289893956e-05,72,13.916666666666666
대중교통,중랑구,상봉2동,미술,0.0012008437592779069,0.0011904424357061382,72,220.79166666666666
대중교통,중랑구,상봉2동,스포츠관람,1.762195568314633e-05,1.716182387511293e-05,36,1.0833333333333333
대중교통,중랑구,신내1동,공연,0.00010431074222158164,0.00010549266095678227,223,9.547085201793722
대중교통,중랑구,신내1동,관광지,7.1612293752145e-05,7.00864996155753e-05,224,8.580357142857142
대중교통,중랑구,신내1동,미술,0.0011152177012573115,0.0011009168265353846,233,135.67811158798284
대중교통,중랑구,신내2동,공연,0.00011370378129476707,0.00011633099343115913,89,12.820224719101123
대중교통,중랑구,신내2동,관광지,7.038381950019853e-05,7.011060263553183e-05,89,9.786516853932584
대중교통,중랑구,신내2동,미술,0.001122468013760035,0.0010852578294787527,90,164.15555555555557
대중교통,중랑구,중화1동,공연,0.00017629010555957194,0.00015742784492317385,65,24.415384615384614
대중교통,중랑구,중화1동,관광지,6.931546689271464e-05,6.798942867956915e-05,65,11.323076923076924
대중교통,중랑구,중화1동,미술,0.001125651577670494,0.0011226164725582702,65,187.96923076923076
대중교통,중랑구,중화1동,스포츠관람,1.716182387511293e-05,1.716182387511293e-05,7,1.0
대중교통,중랑구,중화2동,공연,0.0002627896878445076,0.00028975056001033994,99,41.717171717171716
대중교통,중랑구,중화2동,관광지,0.00012638692889500272,7.231596495466155e-05,102,12.294117647058824
대중교통,중랑구,중화2동,미술,0.001288071723220318,0.00115892303699552,100,202.55
대중교통,중랑구,중화2동,스포츠관람,1.7383113839044585e-05,1.716182387511293e-05,52,1.0576923076923077
도보,강남구,개포1동,도서,0.008222974206054882,0.008222974206054882,35,1.0
도보,강남구,개포1동,문화체험,0.014018108678636348,0.014018108678636348,3,1.0
도보,강남구,개포1동,체육시설,0.004674276062438783,0.004674276062438783,2,2.0
도보,강남구,개포1동,체육용품,0.008294143964972472,0.00987614089338984,36,1.0555555555555556
도보,강남구,개포2동,도서,0.01593191187305765,0.013077380150681153,95,1.063157894736842
도보,강남구,개포2동,문화체험,0.010045009856099654,0.008377357396599769,14,1.0
도보,강남구,개포2동,체육시설,0.0126383758970694,0.00922007969305883,29,1.4482758620689655
도보,강남구,개포2동,체육용품,0.005410084151578351,0.00987614089338984,61,1.0
도보,강남구,개포3동,도서,0.0005672405677890922,0.0005672405677890922,17,1.0
도보,강남구,개포3동,문화체험,0.008377357396599769,0.008377357396599769,3,1.0
도보,강남구,개포3동,체육시설,0.002029728409263549,0.001954668542808169,60,2.5833333333333335
도보,강남구,개포3동,체육용품,0.0007491637398528087,0.0007951588517064802,55,1.1272727272727272
도보,강남구,개포4동,도서,0.002822585890626545,0.0026375812432340344,69,1.8405797101449275
도보,강남구,개포4동,문화체험,0.003645838285209582,0.0029254527420933627,75,2.013333333333333
도보,강남구,개포4동,음악,0.001056395796387963,0.001056395796387963,52,1.0
도보,강남구,개포4동,체육시설,0.004495674087622127,0.004562103846774966,92,3.0
도보,강남구,개포4동,체육용품,0.0019651205445765044,0.0019651205445765044,59,1.0
도보,강남구,논현1동,도서,0.0065637557538245185,0.006505627698892677,79,2.367088607594937
도보,강남구,논현1동,문화체험,0.0058537121611056606,0.004329837476305151,124,3.564516129032258
도보,강남구,논현1동,영상,0.0030741181695850225,0.0016592671621336115,96,1.3854166666666667
도보,강남구,논현1동,음악,0.004159669153316381,0.003942531046719561,19,1.1578947368421053
도보,강남구,논현1동,체육시설,0.0031972096461699404,0.002826099466689291,112,2.125
도보,강남구,논현2동,도서,0.005630572486255907,0.003609575121598129,45,1.0888888888888888
도보,강남구,논현2동,문화체험,0.0025608580071264726,0.0024265086025021727,132,1.2121212121212122
도보,강남구,논현2동,영상,0.005129884854261917,0.002521747239880119,98,1.163265306122449
도보,강남구,논현2동,음악,0.013265101498243686,0.013265101498243686,7,1.0
도보,강남구,논현2동,체육시설,0.005633362012888438,0.005485732181497352,111,2.2972972972972974
도보,강남구,대치1동,도서,0.05806079350186006,0.06247184379993189,82,2.9146341463414633
도보,강남구,대치1동,문화체험,0.04851596070235117,0.062259360502425774,65,1.6307692307692307
도보,강남구,대치1동,체육시설,0.036805207679651994,0.042522302077138516,70,1.4714285714285715
도보,강남구,대치1동,체육용품,0.0012885830916626719,0.0012885830916626719,6,1.0
도보,강남구,대치2동,도서,0.015800467590262775,0.012767200715827636,98,2.6530612244897958
도보,강남구,대치2동,문화체험,0.010462829300921916,0.013728166586123166,79,1.3164556962025316
도보,강남구,대치2동,영상,0.026107657857487702,0.026107657857487702,1,1.0
도보,강남구,대치2동,체육시설,0.019194742083112944,0.022527754989872827,130,1.2769230769230768
도보,강남구,대치2동,체육용품,0.0012483035618703296,0.0012885830916626719,49,1.0
도보,강남구,대치4동,도서,0.005399768151378862,0.005414450612585037,70,3.642857142857143
도보,강남구,대치4동,문화체험,0.002523539895404569,0.002426181724549853,67,1.5223880597014925
도보,강남구,대치4동,체육시설,0.004977126068992393,0.0032190668802335853,68,2.764705882352941
도보,강남구,대치4동,체육용품,0.0012885830916626719,0.0012885830916626719,45,1.0
도보,강남구,도곡1동,도서,0.003167761815958734,0.003167761815958734,39,1.0
도보,강남구,도곡1동,문화체험,0.01046790175194221,0.010700602975447076,78,2.4743589743589745
도보,강남구,도곡1동,영상,0.010811723438316212,0.010811723438316212,40,1.0
도보,강남구,도곡1동,체육시설,0.009556961259921384,0.00921298608720032,92,2.1630434782608696
도보,강남구,도곡2동,도서,0.026224583817100126,0.009817709801896328,30,1.5
도보,강남구,도곡2동,문화체험,0.011783454355763329,0.011776363525433722,86,1.5348837209302326
도보,강남구,도곡2동,영상,0.010811723438316212,0.010811723438316212,27,1.0
도보,강남구,도곡2동,체육시설,0.014013989540429879,0.00503994643134964,44,1.5
도보,강남구,도곡2동,체육용품,0.004464541987962619,0.003008453256942065,4,1.0
도보,강남구,삼성1동,도서,0.02120676825592482,0.026016760334798977,59,1.0
도보,강남구,삼성1동,문화체험,0.009363454152084732,0.008839482819458618,110,1.0454545454545454
도보,강남구,삼성1동,영상,0.026107657857487702,0.026107657857487702,38,1.0
도보,강남구,삼성1동,체육시설,0.027143683060989156,0.02076195466446904,149,2.120805369127517
도보,강남구,삼성1동,체육용품,0.0025883122806895148,0.0025883122806895148,26,1.0
도보,강남구,삼성2동,도서,0.0045848005568886714,0.004503155261703177,37,1.6216216216216217
도보,강남구,삼성2동,문화체험,0.005718542196303643,0.001774466381914474,90,1.1
도보,강남구,삼성2동,영상,0.002521747239880119,0.002521747239880119,5,1.0
도보,강남구,삼성2동,체육시설,0.0068733791776954874,0.006220068457503199,115,2.9217391304347826
도보,강남구,삼성2동,체육용품,0.002534156897813396,0.0025883122806895148,24,1.0
도보,강남구,세곡동,문화체험,0.003255804194006108,0.003098999921636685,144,1.0
도보,강남구,세곡동,체육시설,0.005111052005899203,0.0018243403062522658,95,1.0
도보,강남구,세곡동,체육용품,2.5754845433004925,0.0041747916621373725,183,1.092896174863388
도보,강남구,수서동,체육시설,0.0009217702035760594,0.0007994705636965388,86,1.5465116279069768
도보,강남구,수서동,체육용품,0.00032667151181013155,0.00032667151181013155,58,1.0
도보,강남구,신사동,도서,0.011024722564446273,0.011608255187095653,111,2.6036036036036037
도보,강남구,신사동,문화체험,0.008741205362098775,0.007958229020518976,106,1.9245283018867925
도보,강남구,신사동,영상,0.01075362805373604,0.006024032274870673,102,1.7745098039215685
도보,강남구,신사동,체육시설,0.010052583439257584,0.011152188584285651,107,1.3364485981308412
도보,강남구,압구정동,도서,0.025954369062019502,0.026531709314150963,145,1.8206896551724139
도보,강남구,압구정동,문화체험,0.006210175203922811,0.0072624245068894965,11,1.0909090909090908
도보,강남구,압구정동,영상,0.022966235106737103,0.029776190831437413,82,1.829268292682927
도보,강남구,압구정동,음악,0.013265101498243686,0.013265101498243686,65,1.0
도보,강남구,압구정동,체육시설,0.015809680207628775,0.016898282122354617,137,1.832116788321168
도보,강남구,역삼1동,도서,0.012857676860792179,0.013895893287232196,110,2.4909090909090907
도보,강남구,역삼1동,문화체험,0.01573924734228817,0.007355356676006193,192,4.53125
도보,강남구,역삼1동,영상,0.011979216241752378,0.011881569511554422,61,2.2459016393442623
도보,강남구,역삼1동,체육시설,0.006357726201618333,0.006348169820302332,216,3.0324074074074074
도보,강남구,역삼2동,도서,0.004308156620227871,0.00472644146857332,51,1.9019607843137254
도보,강남구,역삼2동,문화체험,0.0025644050732163306,0.0021115229265472792,71,1.056338028169014
도보,강남구,역삼2동,체육시설,0.006135602879472956,0.005605725461794338,113,3.2831858407079646
도보,강남구,일원1동,도서,0.0005672405677890922,0.0005672405677890922,42,1.0
도보,강남구,일원1동,체육시설,0.0019255179587688912,0.0022521121570986697,54,3.7222222222222223
도보,강남구,일원1동,체육용품,0.0006254673476109927,0.0006083161355591197,44,1.0454545454545454
도보,강남구,일원본동,도서,0.008623154634703704,0.008973411768047817,72,1.0
도보,강남구,일원본동,문화체험,0.014802237983488398,0.014802237983488398,75,1.0
도보,강남구,일원본동,체육시설,0.00814240999161064,0.0027218863007064833,88,1.5909090909090908
도보,강남구,일원본동,체육용품,0.0006083161355591197,0.0006083161355591197,3,1.0
도보,강남구,청담동,도서,0.01708467548001624,0.016197321610683213,47,1.0
도보,강남구,청담동,문화체험,0.008152456111794345,0.0072624245068894965,125,1.224
도보,강남구,청담동,영상,0.009710897904532894,0.01060010895154557,31,1.032258064516129
도보,강남구,청담동,음악,0.013265101498243686,0.013265101498243686,29,1.0
도보,강남구,청담동,체육시설,0.012228916129293301,0.01016386199559315,160,1.6125
도보,강남구,청담동,체육용품,0.0025883122806895148,0.0025883122806895148,40,1.0
도보,강동구,강일동,문화체험,0.000805586952141001,0.0007161509682140618,136,1.0147058823529411
도보,강동구,강일동,음악,0.0008262968635759377,0.0008262968635759378,48,1.0
도보,강동구,강일동,체육시설,0.0029207062728388734,0.003034339032089011,132,3.5606060606060606
도보,강동구,강일동,체육용품,0.0010172068642735866,0.0006995466591606902,57,1.0
도보,강동구,고덕1동,도서,0.005959012056073265,0.00365571628659242,39,1.4615384615384615
도보,강동구,고덕1동,문화체험,0.004529892373599259,0.004529892373599259,22,1.0
도보,강동구,고덕1동,영상,0.0,0.0,2,1.0
도보,강동구,고덕1동,체육시설,0.004318287784990841,0.0024755482897949187,56,1.8035714285714286
도보,강동구,고덕2동,도서,0.0018598955448482547,0.0026274708334911956,97,1.0515463917525774
도보,강동구,고덕2동,문화체험,0.0017035256875322523,0.001917287348884245,81,1.0123456790123457
도보,강동구,고덕2동,영상,0.0,0.0,33,1.0
도보,강동구,고덕2동,음악,0.0008262968635759377,0.0008262968635759378,6,1.0
도보,강동구,고덕2동,체육시설,0.0030796476972890156,0.0023825872249263916,37,2.27027027027027
도보,강동구,고덕2동,체육용품,0.0016346597512334176,0.0020923644815787745,32,1.0
도보,강동구,길동,도서,0.0012873689317980258,0.0012285325978526863,112,2.0
도보,강동구,길동,문화체험,0.0009743731115072915,0.0009406783050311869,97,2.3917525773195876
도보,강동구,길동,영상,0.0003547344193069171,0.0003547344193069171,28,1.0
도보,강동구,길동,음악,0.0004934271608610152,0.0004934271608610152,10,1.0
도보,강동구,길동,체육시설,0.0030235960383458906,0.0027892866321434823,139,7.0
도보,강동구,길동,체육용품,0.001460953453411832,0.0013234481764956068,130,2.8692307692307693
도보,강동구,둔촌1동,도서,0.004643244947445077,0.004943922362238339,35,2.8285714285714287
도보,강동구,둔촌1동,문화체험,0.0035462084199792284,0.003334522375762094,22,1.5909090909090908
도보,강동구,둔촌1동,체육시설,0.005699946505598389,0.006483415119458672,37,2.8378378378378377
도보,강동구,둔촌1동,체육용품,0.007979633078800258,0.00852277105034685,26,2.923076923076923
도보,강동구,둔촌2동,도서,0.0015046461920997698,0.0014584698558326983,85,1.6823529411764706
도보,강동구,둔촌2동,문화체험,0.0017889683292354505,0.001124058068426232,34,2.3823529411764706
도보,강동구,둔촌2동,음악,0.0004934271608610152,0.0004934271608610152,1,1.0
도보,강동구,둔촌2동,체육시설,0.003535334044342028,0.0031759204296050907,86,3.686046511627907
도보,강동구,둔촌2동,체육용품,0.0016315429302022277,0.00182711317172869,83,1.6144578313253013
도보,강동구,명일1동,도서,0.002228239732059122,0.0015618094710226496,65,2.6923076923076925
도보,강동구,명일1동,문화체험,0.0009667660889809957,0.0005320707119189791,42,1.119047619047619
도보,강동구,명일1동,영상,0.0003547344193069171,0.0003547344193069171,19,1.0
도보,강동구,명일1동,체육시설,0.002710005315538853,0.002592871346645055,66,4.257575757575758
도보,강동구,명일1동,체육용품,0.001457003216774362,0.0007608493305398934,39,1.3076923076923077
도보,강동구,명일2동,도서,0.00818216266085922,0.008979307005928337,70,1.6857142857142857
도보,강동구,명일2동,문화체험,0.018658072322341977,0.0005320707119189791,9,1.0
도보,강동구,명일2동,체육시설,0.007232978528553371,0.009729916656062671,51,1.8627450980392157
도보,강동구,명일2동,체육용품,0.004612806159932674,0.005005908581127991,45,1.1333333333333333
도보,강동구,상일1동,도서,0.008330469580789129,0.007789397695670197,81,1.8518518518518519
도보,강동구,상일1동,문화체험,0.001917287348884245,0.001917287348884245,4,1.0
도보,강동구,상일1동,체육시설,0.006219154754196403,0.0038658178174322175,60,1.4333333333333333
도보,강동구,상일1동,체육용품,0.003731233037575209,0.005005908581127991,16,1.0
도보,강동구,상일2동,도서,0.007734962214985238,0.007709492865886943,18,1.6666666666666667
도보,강동구,상일2동,문화체험,0.001547576835451672,0.001547576835451672,28,1.0
도보,강동구,상일2동,체육시설,0.0023004968157268914,0.002219624405017305,27,1.9259259259259258
도보,강동구,상일2동,체육용품,0.0020923644815787745,0.0020923644815787745,11,1.0
도보,강동구,성내1동,도서,0.0017075448751188243,0.0016717096452342746,63,2.0476190476190474
도보,강동구,성내1동,문화체험,0.003070089459748856,0.003410103439906241,62,4.161290322580645
도보,강동구,성내1동,영상,0.0014552189873644644,0.0015298269544884618,67,1.1194029850746268
도보,강동구,성내1동,음악,0.0004934271608610152,0.0004934271608610152,3,1.0
도보,강동구,성내1동,체육시설,0.0059501581115557044,0.006026896102390755,67,6.2388059701492535
도보,강동구,성내1동,체육용품,0.0020936313691819006,0.0018366221588129409,63,3.492063492063492
도보,강동구,성내2동,도서,0.0008942527802162056,0.0008911632053449281,63,1.6666666666666667
도보,강동구,성내2동,문화체험,0.002735877860996134,0.0028326500641657894,63,5.761904761904762
